id_municipio,id_municipio_nome,sigla_uf,populacao,area,taxa_alfabetizacao,indice_envelhecimento,idade_mediana,razao_sexo
3535408,Panorama,SP,14938,356,0.93331,59.57,35,97.57
3503901,Arujá,SP,86567,96,0.96453,49.09,35,94.28
3524501,Jaci,SP,7444,145,0.93425,48.48,35,102.15
3525201,Jarinu,SP,37475,208,0.96082,48.68,35,100.67
3522307,Itapetininga,SP,154307,1789,0.96875,58.49,35,99.63
3503802,Artur Nogueira,SP,51419,178,0.95411,52.85,35,97.02
3523305,Itariri,SP,15461,274,0.93929,56.15,35,98.57
3525607,João Ramalho,SP,4363,415,0.90978,53.68,35,98.68
3532702,Nipoã,SP,4748,138,0.9291,52.99,35,105.09
3511904,Clementina,SP,6963,169,0.93797,58.31,35,98.58
3534005,Onda Verde,SP,4766,243,0.94288,55.5,35,101.22
3544004,Rio das Pedras,SP,31302,227,0.96602,49.13,35,99.36
3551900,Severínia,SP,14534,140,0.92421,56.25,35,105.09
3517208,Guaiçara,SP,11237,277,0.95563,55.37,35,97.8
3525102,Jardinópolis,SP,43296,502,0.96111,55.68,35,107.33
3552809,Taboão da Serra,SP,273322,20,0.97229,46.96,35,90.2
3506607,Biritiba-Mirim,SP,29623,317,0.94086,61.55,35,99.11
3553500,Tapiraí,SP,7978,755,0.92669,58.57,35,100.9
3510203,Capão Bonito,SP,46202,1640,0.94205,58.08,35,98.16
3536109,Pardinho,SP,7139,210,0.94752,58.25,35,103.09
3517505,Guapiaçu,SP,21657,325,0.95264,61.48,35,98.24
3541802,Queiroz,SP,3259,235,0.92976,44.62,35,99.82
3542701,Restinga,SP,6380,246,0.9533,48.38,35,98.45
3501400,Álvaro de Carvalho,SP,3151,154,0.9329,74.35,35,204.5
3522406,Itapeva,SP,89562,1826,0.95585,53,35,96.38
3541901,Queluz,SP,9088,249,0.95384,60.03,35,98.33
3544301,Roseira,SP,10828,130,0.96748,52.24,35,100.15
3553955,Tarumã,SP,14875,303,0.94334,45.86,35,98.88
3518701,Guarujá,SP,287098,145,0.96153,50.2,35,92.39
3530607,Mogi das Cruzes,SP,450689,713,0.97066,54.21,35,92.69
3534401,Osasco,SP,725647,65,0.97191,54.87,35,90.67
3557006,Votorantim,SP,126910,184,0.9765,51.85,35,95.06
3534203,Orindiúva,SP,5994,247,0.93965,49.71,35,100.2
3553906,Tarabai,SP,6518,201,0.93569,57.94,35,96.45
3547304,Santana de Parnaíba,SP,154053,180,0.97013,42.72,35,94.05
3521309,Ipuã,SP,14445,466,0.94768,55.55,35,99.09
1707108,Divinópolis do Tocantins,TO,7011,2358,0.89688,52.57,35,104.9
1708304,Goianorte,TO,4738,1797,0.86412,52.16,35,108.36
1707702,Filadélfia,TO,7707,1991,0.8723,56.82,35,108.26
1711100,Itaporã do Tocantins,TO,2366,970,0.88729,49.14,35,105.82
1715002,Nova Rosalândia,TO,3353,515,0.89832,58.51,35,103.88
1714302,Nazaré,TO,4515,396,0.84583,57.76,35,100.13
1713601,Monte do Carmo,TO,5686,3601,0.85573,51.87,35,107.21
1703701,Brejinho de Nazaré,TO,4723,1723,0.85952,58.94,35,103.75
1718899,Santa Rita do Tocantins,TO,2210,3281,0.88985,46.85,35,109.34
1720853,Sucupira,TO,1577,1018,0.87571,58.67,35,109.15
1716703,Colméia,TO,8892,1161,0.88214,58.26,35,104.88
1701309,Aragominas,TO,5283,1168,0.82747,51.84,35,112.11
1716653,Pequizeiro,TO,4921,1206,0.85284,45.6,35,108.25
1707553,Fátima,TO,3452,380,0.90118,51.37,35,102.16
1718840,Sandolândia,TO,3703,3535,0.88692,50.12,35,112.38
2909109,Coribe,BA,13961,2663,0.79183,73.11,37,104.8
2910206,Dom Macedo Costa,BA,4405,95,0.84769,66.96,37,93.88
2933257,Vereda,BA,6002,782,0.79415,69.17,37,108.22
2900603,Aiquara,BA,4433,168,0.7955,67.06,37,99.42
2928604,Santo Amaro,BA,55771,495,0.89678,62.71,37,89
2909505,Cravolândia,BA,4415,183,0.80839,67.74,37,98.34
2916906,Itiruçu,BA,10947,322,0.79469,73.72,37,93.44
2929107,São Felipe,BA,20162,222,0.83508,67.11,37,95.33
2920106,Mairi,BA,17660,907,0.80282,79.6,37,98.5
2907558,Caturama,BA,8812,716,0.7589,83.66,37,103.48
2914109,Ipupiara,BA,9932,1056,0.874,77.16,37,99.22
2904803,Caatiba,BA,6189,512,0.77751,70.6,37,105.6
2904506,Brotas de Macaúbas,BA,11725,2521,0.88238,80.03,37,105.29
2903300,Barro Preto,BA,5833,202,0.80466,69.77,37,100.03
2923605,Paramirim,BA,20339,1087,0.82598,82.38,37,98.88
2914802,Itabuna,BA,185314,401,0.91795,66.49,37,87.03
2912103,Ibicaraí,BA,21619,231,0.82812,78.63,37,93.04
2907509,Catu,BA,48122,427,0.91202,55.89,37,87.67
2903003,Barra do Mendes,BA,13824,1436,0.88823,78.55,37,101.9
2932408,Uibaí,BA,13426,545,0.88106,68.54,37,102.23
2912301,Ibicuí,BA,13918,1139,0.80894,73.73,37,98.94
2915502,Itajuípe,BA,18768,271,0.8114,68.13,37,95.17
2902005,Aracatu,BA,13935,1490,0.77468,76.77,37,104.43
2924900,Planaltino,BA,8002,955,0.7381,74.27,37,105.8
2929008,São Félix,BA,11021,103,0.87216,58.85,37,91.39
2904704,Buerarema,BA,14771,219,0.82617,72.88,37,95.12
2930303,Serra Dourada,BA,17056,1592,0.8058,66.12,37,105.17
2929800,Saúde,BA,10466,509,0.81507,72.02,37,95.41
2920304,Malhada de Pedras,BA,8670,551,0.80362,77.16,37,104.05
2926301,Riachão do Jacuípe,BA,33343,1155,0.85105,73.69,37,94.04
2913002,Ibitiara,BA,14552,1834,0.81047,90.53,37,99.33
2916104,Itaparica,BA,19686,121,0.92536,61.62,37,89.35
2931400,Teodoro Sampaio,BA,7091,245,0.84623,76.43,37,93.42
2911006,Floresta Azul,BA,11058,321,0.78056,76.96,37,103.59
2924504,Pindaí,BA,14711,628,0.80681,74.72,37,102.91
2907806,Cícero Dantas,BA,30866,820,0.75986,78.7,37,97.25
2925600,Presidente Dutra,BA,15120,232,0.86325,63.6,37,100.56
2910776,Feira da Mata,BA,5625,1176,0.79592,66.7,37,105.06
2917102,Itororó,BA,16587,314,0.79133,72.12,37,96.42
2932002,Uauá,BA,24620,3060,0.80053,69.88,37,101.87
2301802,Baixio,CE,5702,146,0.78774,74.29,37,102.27
2306207,Itaiçaba,CE,7517,214,0.81609,70.89,37,93.63
2313005,Solonópole,CE,18172,1536,0.78324,77.75,37,101.01
2303303,Cariús,CE,17015,1036,0.74636,81.36,37,102.01
2313708,Umari,CE,6862,263,0.76243,78.97,37,102.03
2303808,Cedro,CE,22336,730,0.7787,83.25,37,97.05
2300309,Acopiara,CE,44911,2254,0.72726,74.77,37,97.93
2302008,Barro,CE,19377,711,0.79297,79.98,37,96.46
3202405,Guarapari,ES,123647,590,0.95798,60.9,37,94.86
3202207,Fundão,ES,17951,287,0.93371,67.68,37,97.67
3201506,Colatina,ES,118844,1398,0.94763,69.37,37,93.88
3202504,Ibiraçu,ES,11721,201,0.93599,65.84,37,98.16
3201209,Cachoeiro de Itapemirim,ES,184464,865,0.95744,65.57,37,93.65
3201100,Bom Jesus do Norte,ES,10208,89,0.94109,75.71,37,89.29
3205150,Vila Pavão,ES,8902,433,0.90883,59.62,37,101.83
3202256,Governador Lindenberg,ES,11009,360,0.91151,65.28,37,105.89
3200805,Baixo Guandu,ES,30608,909,0.91392,66.93,37,95.43
3205200,Vila Velha,ES,458741,210,0.97438,68.09,37,93.16
3200136,Águia Branca,ES,9708,454,0.91469,64.37,37,103.12
5220108,São Luís de Montes Belos,GO,33653,830,0.94261,73.51,37,92.94
5203609,Brazabrantes,GO,3991,125,0.92171,66.62,37,98.8
5212303,Leopoldo de Bulhões,GO,8641,476,0.92225,59.71,37,102.95
5204300,Caçu,GO,13703,2254,0.92098,72.27,37,99.1
5210109,Ipameri,GO,25407,4383,0.93179,67.31,37,99.22
5214879,Nova Iguaçu de Goiás,GO,3007,626,0.91154,54.56,37,105.18
5210000,Inhumas,GO,51892,615,0.92708,64.44,37,93.95
5213087,Minaçu,GO,26706,2854,0.8986,59.97,37,100.36
5214408,Nazário,GO,8176,281,0.90891,62.6,37,99
5218102,Portelândia,GO,3280,553,0.89028,71.9,37,103.47
5209150,Gouvelândia,GO,4381,827,0.87011,60.33,37,103.52
5219308,Santa Helena de Goiás,GO,38287,1142,0.9136,62.07,37,96.55
5220207,São Miguel do Araguaia,GO,21729,6150,0.8933,66.29,37,102.03
5217302,Pirenópolis,GO,26518,2200,0.92988,64.23,37,101.18
5218904,Rubiataba,GO,19676,751,0.92621,71.39,37,98.04
5219902,São Francisco de Goiás,GO,6358,417,0.88999,67.55,37,102.99
5207501,Estrela do Norte,GO,3205,301,0.88371,70.72,37,97.23
5220405,São Simão,GO,16978,415,0.91719,64.03,37,95.95
5204607,Campestre de Goiás,GO,3751,273,0.90163,58.41,37,105.64
5211305,Itarumã,GO,6069,3437,0.89605,58.07,37,105.84
5215504,Ouvidor,GO,7174,411,0.95775,62.45,37,102.42
5210562,Itaguari,GO,4963,143,0.91077,74.85,37,101.67
3101409,Albertina,MG,2951,58,0.90795,68.33,37,103.17
3139904,Maria da Fé,MG,14176,203,0.94151,68.66,37,102.03
3161809,São Gonçalo do Pará,MG,11724,266,0.95123,72.02,37,100.85
3171600,Virgem da Lapa,MG,11760,869,0.85193,84.89,37,97.62
3125408,Felício dos Santos,MG,5128,358,0.87461,78.93,37,98.49
3134905,Jacutinga,MG,25413,348,0.95528,67.28,37,97.75
3156601,Rubim,MG,10261,965,0.83123,82.22,37,100.27
3160108,Santo Antônio do Grama,MG,4224,130,0.90946,75.65,37,98.82
3101904,Alpinópolis,MG,18257,461,0.94429,74.02,37,100.9
3112505,Capim Branco,MG,10631,95,0.9504,72.44,37,95.76
3117876,Confins,MG,7322,42,0.96087,63.57,37,97.47
3150802,Piranga,MG,16954,659,0.89114,82.8,37,102.64
3159902,Santo Antônio do Amparo,MG,17224,489,0.90479,73.62,37,98.75
3162658,São João do Pacuí,MG,3971,416,0.82908,71.54,37,106.12
3119500,Coronel Murta,MG,8191,815,0.84597,78.85,37,102.32
3164704,São Sebastião do Paraíso,MG,71332,815,0.95329,73.1,37,95.76
3106002,Bela Vista de Minas,MG,10163,109,0.95259,65.61,37,92.23
3131307,Ipatinga,MG,227309,165,0.96398,70.96,37,90.93
3171808,Virginópolis,MG,10292,440,0.91419,78.4,37,95.97
3119401,Coronel Fabriciano,MG,104116,221,0.95668,67.11,37,91.1
3136207,João Monlevade,MG,79791,99,0.9714,75.95,37,91.28
3169109,Toledo,MG,7159,137,0.90977,73.88,37,106.53
3126752,Franciscópolis,MG,5034,717,0.789,78.35,37,103.72
3131802,Itabirinha,MG,10351,209,0.87707,74.07,37,95.07
3147204,Paraguaçu,MG,21653,424,0.9472,80.75,37,99.6
3112802,Capitólio,MG,10311,522,0.97129,75.24,37,100.97
3127339,Gameleiras,MG,4780,1733,0.79937,62.15,37,101.81
3119203,Coroaci,MG,10870,576,0.90502,92.67,37,104.32
3162252,São João da Lagoa,MG,4811,998,0.88687,62.71,37,107.93
3152204,Porteirinha,MG,37340,1750,0.83539,69.45,37,97.47
3107703,Bom Jesus do Amparo,MG,5626,196,0.94622,76.82,37,98.34
3116902,Comendador Gomes,MG,2771,1041,0.90125,63.18,37,105.41
3122470,Dom Bosco,MG,3697,817,0.91492,63.4,37,110.06
3128303,Guaranésia,MG,18834,295,0.92799,76.41,37,101.54
3171006,Vazante,MG,19913,1913,0.95492,59.46,37,99.99
3151008,Piranguinho,MG,9101,125,0.95582,66.94,37,103.89
3112604,Capinópolis,MG,14612,621,0.90793,72.48,37,97.51
3144805,Nova Lima,MG,111269,429,0.97953,59.16,37,94.35
3159704,Santa Rosa da Serra,MG,3373,284,0.88938,70.92,37,107.74
3165404,Sapucaí-Mirim,MG,6304,285,0.92945,67.09,37,105.97
3132404,Itajubá,MG,91969,295,0.97294,73.08,37,95.86
3143500,Morada Nova de Minas,MG,9017,2084,0.94041,69.47,37,105.23
3103009,Antônio Dias,MG,9205,787,0.90277,64.5,37,103.47
3139805,Mar de Espanha,MG,12661,372,0.94174,78.76,37,91.78
3170057,Ubaporanga,MG,12999,189,0.89913,67.22,37,101.16
3150539,Pingo-d'Água,MG,4692,67,0.87313,62.89,37,95.59
3169356,Três Marias,MG,28770,2678,0.94179,61.55,37,95.39
3103504,Araguari,MG,116968,2730,0.96335,73.22,37,95.84
3133006,Itamonte,MG,14758,432,0.96867,73.19,37,98.71
3137601,Lagoa Santa,MG,74963,229,0.97569,58.86,37,92.95
3165206,São Thomé das Letras,MG,6804,370,0.91871,57.78,37,106.77
3127701,Governador Valadares,MG,255251,2342,0.94946,71.32,37,89.91
3148509,Pavão,MG,8027,601,0.8098,79.35,37,99.68
3107406,Bom Despacho,MG,51592,1214,0.95775,68.67,37,95.71
3118205,Conquista,MG,6662,618,0.92701,76.19,37,102.36
3165107,São Tomás de Aquino,MG,6733,278,0.92502,81.2,37,100.65
3113206,Carandaí,MG,23810,487,0.95471,72.64,37,97.28
3127602,Gouveia,MG,11296,867,0.93424,77.88,37,96.17
3143401,Monte Sião,MG,24000,292,0.95346,69.6,37,97.78
3111606,Campos Gerais,MG,25947,770,0.91425,68.65,37,101.72
3165503,Sardoá,MG,5091,142,0.85676,71.26,37,99.3
3119104,Corinto,MG,23403,2525,0.91848,74.45,37,96.33
3122900,Dona Eusébia,MG,6092,70,0.93412,71.1,37,101.16
3159001,Santana do Riacho,MG,5307,677,0.9219,72.16,37,101.1
3162948,São José da Barra,MG,7780,308,0.94605,59.11,37,102.05
3163300,São José do Divino,MG,3464,329,0.84144,71.55,37,93.95
3101607,Alfenas,MG,78528,850,0.95777,73.33,37,94.63
3105301,Bandeira do Sul,MG,5942,47,0.92187,75.62,37,98.1
3109451,Cabeceira Grande,MG,6627,1033,0.90298,58.68,37,103.22
3151503,Piumhi,MG,35802,902,0.95891,78.86,37,97.16
3117801,Conceição dos Ouros,MG,10851,180,0.94364,68.13,37,104.13
3128253,Guaraciama,MG,5046,390,0.87772,71.07,37,103.18
3130408,Ijaci,MG,6992,105,0.94421,68.82,37,101.99
3143906,Muriaé,MG,103312,842,0.9514,75.97,37,91.96
3157005,Salinas,MG,40078,1862,0.87579,78.4,37,95.9
3111150,Campo Azul,MG,3707,506,0.84021,80.82,37,100.22
3149309,Pedro Leopoldo,MG,62426,293,0.96371,71.41,37,91.66
3161502,São Geraldo,MG,10256,186,0.92107000000000006,75.34,37,98
3144003,Mutum,MG,27583,1251,0.87746,68.58,37,102.25
3166956,Serranópolis de Minas,MG,4398,552,0.82291,73.26,37,99.41
3143104,Monte Carmelo,MG,47423,1343,0.93741,62.3,37,99.72
3145372,Novorizonte,MG,4571,272,0.85866,79.98,37,100.04
3146107,Ouro Preto,MG,74433,1246,0.96345,72.14,37,95.21
3114501,Carmópolis de Minas,MG,17855,400,0.94894,70.48,37,102.42
3123809,Engenheiro Navarro,MG,6351,608,0.85782,65.5,37,99.18
3133808,Itaúna,MG,96888,496,0.97322,71.58,37,96.94
3107604,Bom Jesus da Penha,MG,4447,208,0.92274,75.96,37,101.35
3109204,Buenópolis,MG,9091,1600,0.88133,81.04,37,98.22
3113503,Carbonita,MG,8496,1456,0.8652,65.41,37,101.28
3172004,Visconde do Rio Branco,MG,39101,243,0.94033,65.35,37,94.76
3131703,Itabira,MG,113151,1254,0.95376,66.18,37,90.59
3148400,Paulistas,MG,4367,221,0.86906,84.1,37,94.98
3156809,Sabinópolis,MG,14226,920,0.87684,80.18,37,96.79
5008008,Terenos,MS,17539,2846,0.92731,58.95,37,106.38
5006408,Pedro Gomes,MS,6882,3554,0.89446,63.38,37,100.96
5000807,Anaurilândia,MS,7583,3416,0.91487,57.61,37,101.18
5006309,Paranaíba,MS,40526,5405,0.92498,67.42,37,98.02
5002902,Cassilândia,MS,20756,3658,0.92601,74.95,37,98.86
5101605,Barão de Melgaço,MT,7235,11375,0.85459,62.94,37,114.08
5105002,Jauru,MT,8328,1345,0.87079,62.89,37,97.75
5103437,Curvelândia,MT,4899,357,0.89217,62.24,37,99.47
5104500,Indiavaí,MT,2200,592,0.89294,61.05,37,94.46
2515500,Serra Branca,PB,13543,698,0.84608,82.83,37,96
2510501,Olivedos,PB,3580,315,0.80726,74.66,37,102.03
2513802,Santa Teresinha,PB,4401,359,0.77947,75.45,37,97.93
2500205,Aguiar,PB,5003,352,0.69498,76.94,37,99.72
2504504,Condado,PB,6431,265,0.77827,73.94,37,95.6
2510303,Nova Palmeira,PB,4250,315,0.80206,75.78,37,99.3
2508109,Lagoa,PB,4384,177,0.73444,75.27,37,96.48
2514008,São João do Cariri,PB,4194,613,0.82832,76.44,37,95.65
2507408,Jericó,PB,7505,177,0.78896,78.4,37,95.73
2510006,Nazarezinho,PB,7202,193,0.7425,74.89,37,103.53
2514404,São José de Espinharas,PB,4067,727,0.79049,78.32,37,106.53
2500908,Arara,PB,12207,91,0.72461,84.44,37,91.92
2506608,Ibiara,PB,5627,240,0.7006,71.29,37,98.2
2513604,Santana dos Garrotes,PB,6567,361,0.7023,79.68,37,94.46
2609600,Olinda,PE,349263,41,0.93957,66.2,37,84.89
2611606,Recife,PE,1479517,219,0.94524,69.04,37,84.87
2607703,Itapetim,PE,13781,412,0.81945,74.36,37,95.89
2605806,Frei Miguelinho,PE,13624,213,0.75773,80.38,37,94.8
2612109,Salgadinho,PE,5727,87,0.69636,77.04,37,95.19
2211308,Valença do Piauí,PI,22269,1334,0.81959,71.42,37,91.33
2200103,Agricolândia,PI,4939,112,0.78958,75.81,37,93.27
2206753,Nossa Senhora de Nazaré,PI,5228,357,0.77854,75.49,37,102.95
2201176,Barra D'Alcântara,PI,3995,264,0.7809,70.16,37,91.61
2210904,Socorro do Piauí,PI,4139,762,0.78554,74.6,37,102.39
2211704,Wall Ferraz,PI,4059,270,0.71132,74.45,37,100.05
2209104,Santa Cruz do Piauí,PI,5827,583,0.76113,76.96,37,97.73
2203602,Eliseu Martins,PI,4376,1098,0.80556,78.73,37,103.77
2200251,Alagoinha do Piauí,PI,6819,536,0.66388,72.23,37,101.09
2202109,Campinas do Piauí,PI,4932,784,0.77402,65.67,37,105.49
2210979,Tanque do Piauí,PI,2312,398,0.81068,75.53,37,95.28
2210102,São José do Peixe,PI,3292,1287,0.79693,70.06,37,99.46
2204709,Inhuma,PI,14951,978,0.76734,69.11,37,99.47
2200608,Angical do Piauí,PI,6815,222,0.81851,78.61,37,97.2
2200301,Alto Longá,PI,13479,1743,0.71745,72.72,37,102.05
2211407,Várzea Grande,PI,4417,236,0.78272,73.73,37,94.67
2206704,Nazaré do Piauí,PI,6665,1316,0.76209,70.28,37,101.24
2207207,Padre Marcos,PI,6366,279,0.65992,62.73,37,94.22
2209377,Santa Rosa do Piauí,PI,4650,338,0.76171,73.04,37,96.37
2205102,Itaueira,PI,10307,2554,0.78782,71.76,37,101.15
2207850,Pavussu,PI,3625,1091,0.71073,70.71,37,113.41
2209153,Santa Cruz dos Milagres,PI,3435,979,0.76774,65.76,37,95.5
2203404,Dom Expedito Lopes,PI,6320,219,0.81029,74.7,37,97.62
2206050,Massapê do Piauí,PI,5218,530,0.657,79.25,37,102.25
2210656,Sigefredo Pacheco,PI,9455,1031,0.72806,75.5,37,108
4109658,Honório Serpa,PR,4935,502,0.91897,59.85,37,103.5
4124806,São João,PR,11879,388,0.95149,74.85,37,96.95
4103370,Brasilândia do Sul,PR,3705,291,0.89138,65.92,37,93.83
4117214,Nova Santa Bárbara,PR,4184,77,0.84306,73.61,37,97.54
4106803,Cruz Machado,PR,15945,1478,0.95933,64.98,37,107.8
4121000,Querência do Norte,PR,10666,915,0.88338,55.57,37,99.72
4122503,Roncador,PR,11212,742,0.88073,66.79,37,96.39
4128658,Virmond,PR,3809,249,0.93154,65.04,37,101.11
4110904,Itaguajé,PR,4470,194,0.95532,63.88,37,98.54
4126009,São Sebastião da Amoreira,PR,8058,227,0.88214,71.96,37,93.87
4126108,São Tomé,PR,5231,219,0.93878,67.92,37,99.47
4119707,Planaltina do Paraná,PR,4061,356,0.91098,66.84,37,101.29
4128005,Ubiratã,PR,24690,653,0.93499,66.7,37,94.02
4117222,Nova Santa Rosa,PR,8284,205,0.97135,69.32,37,98.14
4104402,Cândido de Abreu,PR,15233,1510,0.87891,64.82,37,105.44
4112603,Jardim Olinda,PR,1343,129,0.90566,48.06,37,101.35
4114906,Marilândia do Sul,PR,8621,384,0.91802,66.88,37,100.86
4103057,Boa Vista da Aparecida,PR,7920,266,0.89771,67.46,37,99.4
4115507,Marumbi,PR,4699,208,0.924,76.09,37,96.86
4123303,Santa Cruz de Monte Castelo,PR,8572,442,0.9147,70.79,37,98.14
4120309,Porto Vitória,PR,3533,213,0.96907,65.13,37,103.31
4115457,Marquinho,PR,4503,504,0.91432,60.56,37,106.32
4106605,Cruzeiro do Oeste,PR,22512,776,0.91894,69.65,37,107.7
4119251,Pinhal de São Bento,PR,2761,97,0.90512,69.57,37,105.28
4112959,Juranda,PR,7770,354,0.92304,63.28,37,97.03
4118105,Paranacity,PR,9497,349,0.92784,58.9,37,99.69
4115358,Maripá,PR,6554,284,0.97018,64.73,37,99.85
4128625,Alto Paraíso,PR,3001,968,0.88608,59.75,37,102.45
4104600,Capitão Leônidas Marques,PR,14639,280,0.92204,69.32,37,98.08
4109609,Guaratuba,PR,41971,1327,0.96486,62.34,37,97.27
4126207,Sapopema,PR,6652,678,0.87775,70.17,37,103.81
4127205,Terra Boa,PR,17536,321,0.92977,66.99,37,96.47
4108007,Florestópolis,PR,11442,247,0.91259,60.34,37,96.43
4114203,Mandaguari,PR,36601,336,0.94683,72.8,37,93.21
4120408,Presidente Castelo Branco,PR,4325,156,0.94764,61.64,37,98.81
4118857,Perobal,PR,7184,409,0.93332,63.86,37,97.83
4122800,Salgado Filho,PR,4060,181,0.91621,69.48,37,98.3
4115200,Maringá,PR,407209,487,0.98018,78.41,37,91.24
4115853,Mercedes,PR,5926,197,0.96094,67.63,37,97.37
4121901,Ribeirão do Pinhal,PR,12959,375,0.88819,70.48,37,94.87
4121208,Quitandinha,PR,18377,447,0.94728,63.32,37,105.82
4116703,Nova Aurora,PR,13738,471,0.94438,68.42,37,97.09
4101705,Araruna,PR,14480,493,0.93428,68.15,37,99.27
4106902,Curitiba,PR,1766225,435,0.98472,77.84,37,89.36
4116802,Nova Cantu,PR,6785,555,0.87257,68.93,37,100.53
4104055,Campo Bonito,PR,4024,434,0.88373,65.85,37,100.65
4100707,Alto Piquiri,PR,9689,448,0.88223,68.3,37,99.77
4103909,Campina da Lagoa,PR,15680,797,0.91894,68.58,37,98.6
4109807,Ibiporã,PR,51355,298,0.94894,67.99,37,92.74
4119657,Pitangueiras,PR,3042,123,0.92195,66.38,37,100
3300506,Bom Jardim,RJ,28060,382,0.92003,72.12,37,97.41
3303955,Pinheiral,RJ,24264,82,0.96341,64.6,37,92.87
3304102,Porciúncula,RJ,17230,292,0.91467,72.11,37,97.92
3306008,Três Rios,RJ,78227,323,0.96525,69.84,37,89.77
3300704,Cabo Frio,RJ,221764,413,0.96658,64.18,37,92.05
3302452,Macuco,RJ,5415,78,0.94276,70.39,37,94.02
3304201,Resende,RJ,128808,1099,0.96764,64.67,37,92.61
3304003,Piraí,RJ,27466,490,0.94328,69.2,37,93.06
3303005,Miracema,RJ,26823,303,0.92695,75.48,37,92.92
3300803,Cachoeiras de Macacu,RJ,56912,955,0.93849,68.95,37,95.71
3300951,Comendador Levy Gasparian,RJ,8710,109,0.95384,67.52,37,92.32
3302254,Itatiaia,RJ,30767,241,0.95806,60.63,37,93.83
3301900,Itaboraí,RJ,223888,430,0.94849000000000006,58.34,37,92.37
3304128,Quatis,RJ,13669,285,0.94865,64.58,37,91.97
3301405,Conceição de Macabu,RJ,20992,338,0.92449,65.02,37,96.87
2411007,Rodolfo Fernandes,RN,4242,155,0.77615,70.87,37,97.12
2414506,Umarizal,RN,10073,214,0.8212,84.27,37,93.96
2404903,Itaú,RN,5319,133,0.80309,66.23,37,94.23
2404002,Frutuoso Gomes,RN,4112,63,0.79772,73.63,37,96.85
2400505,Alexandria,RN,13611,381,0.7758,78.22,37,95.5
2403103,Currais Novos,RN,41232,864,0.8643,73.96,37,91.35
2400604,Almino Afonso,RN,4687,128,0.7846,73.58,37,99.11
2402006,Caicó,RN,60614,1229,0.88923,71.3,37,90.77
2410207,Portalegre,RN,7600,110,0.81026,74.61,37,94.25
2410801,Riacho de Santana,RN,4127,128,0.79669,83.29,37,103.4
2413003,São Vicente,RN,6309,198,0.82875,69.83,37,98.99
1100254,Presidente Médici,RO,19274,1758,0.92382,61.91,37,99.8
1100502,Novo Horizonte do Oeste,RO,7663,843,0.90032,59.79,37,104.78
1101476,Primavera de Rondônia,RO,3076,606,0.87464,55.39,37,105.61
1101203,Ministro Andreazza,RO,6466,798,0.88986,64.78,37,103.14
4307005,Erechim,RS,105023,429,0.97805,76.19,37,92.07
4315909,Rodeio Bonito,RS,6647,83,0.94613,74.92,37,98.75
4311304,Lagoa Vermelha,RS,27406,1260,0.96085,77.81,37,96.41
4316907,Santa Maria,RS,268726,1780,0.97895,82.16,37,90.23
4306924,Engenho Velho,RS,1292,71,0.92453,73.7,37,98.17
4317509,Santo Ângelo,RS,76182,679,0.9707,77.57,37,92.08
4309308,Guaíba,RS,92642,376,0.97676,69.41,37,91.61
4309571,Herveiras,RS,2538,118,0.92093,71.08,37,107.36
4321451,Teutônia,RS,32594,178,0.9863,69.83,37,95.46
4314498,Pinheirinho do Vale,RS,4535,105,0.91607,74.49,37,102.41
4319356,São Pedro da Serra,RS,3548,35,0.97318,70.76,37,102.4
4304689,Capela de Santana,RS,11133,183,0.95563,60.76,37,102.16
4318903,São Luiz Gonzaga,RS,34455,1296,0.95698,79.94,37,94.06
4316006,Rolante,RS,21219,296,0.95947,73.47,37,98.5
4321600,Tramandaí,RS,54094,143,0.97565,73.45,37,91.88
4304705,Carazinho,RS,61362,667,0.97123,74.78,37,91.26
4305108,Caxias do Sul,RS,461773,1652,0.98356,71.12,37,93.77
4301602,Bagé,RS,117168,4090,0.96538,74.49,37,89.99
4307609,Estância Velha,RS,47814,52,0.98379,55.67,37,95.78
4317103,Sant'Ana do Livramento,RS,83957,6946,0.97117,75.61,37,92.29
4306106,Cruz Alta,RS,58594,1361,0.96526,73.82,37,90.08
4307906,Farroupilha,RS,70148,361,0.98092,70.86,37,94.28
4302709,Butiá,RS,19060,752,0.94663,73.45,37,94.22
4312658,Não-Me-Toque,RS,17797,362,0.97375,72.86,37,94.23
4312252,Minas do Leão,RS,7502,424,0.9433,67.18,37,96.21
4302352,Bom Princípio,RS,13085,89,0.9872,70.3,37,100.34
4321469,Tio Hugo,RS,3258,114,0.9642,70.83,37,98.6
4302105,Bento Gonçalves,RS,122530,272,0.98388,74.55,37,94.07
4313508,Osório,RS,45955,664,0.97214,74.79,37,94.95
4313409,Novo Hamburgo,RS,226453,223,0.97749,73.35,37,91.59
4314456,Pinhal,RS,2958,68,0.92385,74.34,37,102.67
4321709,Três Coroas,RS,24235,165,0.96841,61.43,37,96.8
4300034,Aceguá,RS,4169,1551,0.96405,67.16,37,105.42
4315602,Rio Grande,RS,190656,2683,0.96735,75.94,37,91.47
4321857,Três Palmeiras,RS,4716,181,0.93718,72.55,37,99.92
4303905,Campo Bom,RS,62743,61,0.98184,61.48,37,93.66
4313706,Palmeira das Missões,RS,32931,1421,0.93697,70.87,37,93.79
4320107,Sarandi,RS,22695,352,0.96983,70.36,37,94.18
4300059,Água Santa,RS,3912,292,0.96075,77.26,37,97.28
